route_id,variant_id,new_stops,new_stop_coords,quality_scores,pop_served,equity_score,coverage_score,temporal_equity_score,performance_score,speed_score,congestion_score,demand_match_score,equity_multiplier,final_score,total_pop_served
20807042011,20807042011_A,['CANDIDATE_Airbase Ward_31'],"[(np.float64(-1.2516177), np.float64(36.8720704))]",[np.float64(0.9909643)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.40608250483969704,0.3411156174738057,0.503532835888534,0.2247760011924873,2.0,0.2807609011468125,16457
20101007700,20101007700_A,['CANDIDATE_Airbase Ward_31'],"[(np.float64(-1.2516177), np.float64(36.8720704))]",[np.float64(0.9909643)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.3814409197396531,0.32698901020321225,0.4631187840443143,0.2530975752757627,2.0,0.28008082023929504,16457
70201024C11,70201024C11_A,['CANDIDATE_Nairobi West Ward_19'],"[(np.float64(-1.3196147412610424), np.float64(36.7998238813814))]",[np.float64(0.8033208)],[np.int64(8719)],0.75,0.05812666666666667,0.0,0.770026346552129,0.7505019207274035,0.7993129852892171,0.16474418165556992,1.5,0.27987389655876127,8719
50206002411,50206002411_C,"['CANDIDATE_Nairobi West Ward_19', 'CANDIDATE_Nairobi West Ward_6', 'CANDIDATE_Nairobi West Ward_45']","[(-1.3196147412610424, 36.7998238813814), (-1.3230309190207143, 36.80829661096005), (-1.326421726095435, 36.806879239821775)]","[0.8033208, 0.7395267, 0.7390207]","[8719, 8719, 8719]",0.75,0.17438,0.0,0.5302731187647362,0.502082198143559,0.5725594996965018,0.13527675312199808,1.5,0.279817136721247,26157
20000145011,20000145011_A,['CANDIDATE_Airbase Ward_13'],"[(np.float64(-1.2575550059354996), np.float64(36.85913900907391))]",[np.float64(0.9185534)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.4027769215879785,0.3423513546847703,0.4934152719427909,0.21367924409553146,2.0,0.27843527093192544,16457
30000046B11,30000046B11_A,['CANDIDATE_Airbase Ward_28'],"[(np.float64(-1.26870887983987), np.float64(36.85419534404116))]",[np.float64(0.9705673)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.3678259127563166,0.3203724036971862,0.43900617634501216,0.26003718904236645,2.0,0.2783987609076183,16457
21000004911,21000004911_B,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691)]","[0.9353178, 0.91894686]","[3865, 16457]",0.875,0.13548,0.0,0.4405223206840567,0.36656379073638545,0.5514601156055636,0.19895533803703336,1.75,0.2765747648423663,20322
20000237011,20000237011_B,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691)]","[0.9353178, 0.91894686]","[3865, 16457]",0.875,0.13548,0.0,0.4067459973172321,0.34490119033564115,0.4995132077896185,0.2432098678326543,1.75,0.27645767963834456,20322
50204001511,50204001511_B,"['CANDIDATE_Nairobi West Ward_46', 'CANDIDATE_Nairobi West Ward_39']","[(-1.3239254445562485, 36.81177110743243), (-1.3242383152605572, 36.80948459699007)]","[0.83015364, 0.8155003]","[8719, 8719]",0.75,0.11625333333333333,0.0,0.6275673249589304,0.5667540059492495,0.7187873034734518,0.15611543939845637,1.5,0.2762447809015546,17438
20801002511,20801002511_A,['CANDIDATE_Airbase Ward_31'],"[(np.float64(-1.2516177), np.float64(36.8720704))]",[np.float64(0.9909643)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.37404740283052706,0.3222528156322326,0.4517392836279688,0.23706524561926529,2.0,0.2761972674089952,16457
40702196112,40702196112_B,"['CANDIDATE_Upper Savanna Ward_7', 'CANDIDATE_Upper Savanna Ward_48']","[(-1.272541763213726, 36.92195021861954), (-1.2751169, 36.9205886)]","[0.85630924, 0.81447166]","[13463, 13463]",0.75,0.17950666666666668,0.0,0.44458210152498423,0.36988604700585226,0.5566261833036823,0.20793496306601744,1.5,0.2758846647648995,26926
40700003311,40700003311_A,['CANDIDATE_Pipeline Ward_23'],"[(np.float64(-1.3238112153440054), np.float64(36.89342008500604))]",[np.float64(0.95024467)],[np.int64(4986)],0.75,0.03324,0.0,0.8451972580007179,0.8169003660170215,0.8876425959762624,0.1114979595216801,1.5,0.2757221455283956,4986
20100012011,20100012011_A,['CANDIDATE_Airbase Ward_17'],"[(np.float64(-1.2628194), np.float64(36.8411526))]",[np.float64(0.7587713)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.33555784849028997,0.2961336476119256,0.39469414980783646,0.2833900659180496,2.0,0.27544807958576545,16457
40403002611,40403002611_A,['CANDIDATE_Airbase Ward_48'],"[(np.float64(-1.2554342), np.float64(36.8830459))]",[np.float64(0.97677535)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.4239087089472927,0.35899763668821105,0.5212753173359153,0.16074890191791713,2.0,0.27472207707714613,16457
21100004412,21100004412_B,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691)]","[0.9353178, 0.91894686]","[3865, 16457]",0.875,0.13548,0.0,0.4059906622111862,0.3444130362646236,0.49835710113102993,0.19509631653913678,1.75,0.2690895799231077,20322
30000004611,30000004611_A,['CANDIDATE_Airbase Ward_28'],"[(np.float64(-1.26870887983987), np.float64(36.85419534404116))]",[np.float64(0.9705673)],[np.int64(16457)],1.0,0.10971333333333333,0.0,0.36312374797877583,0.31690736336268666,0.43244832490290963,0.19955158170194442,2.0,0.2683854868510468,16457
21100004411,21100004411_B,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691)]","[0.9353178, 0.91894686]","[3865, 16457]",0.875,0.13548,0.0,0.4031575749340959,0.34259564039709645,0.4940004767395949,0.1819458312630428,1.75,0.2665503896762756,20322
20000004511,20000004511_B,"['CANDIDATE_Roysambu Ward_24', 'CANDIDATE_Airbase Ward_9']","[(-1.2606441325508777, 36.85590063059065), (-1.2606569585087073, 36.85442068987691)]","[0.9353178, 0.91894686]","[3865, 16457]",0.875,0.13548,0.0,0.39669017079283175,0.338446437171136,0.48405577122537546,0.18678202987843256,1.75,0.2659823386403312,20322
